Datetime,AAPL,GOOG,MSFT
2026-06-22 10:10:00-04:00,,351.7025146484375,378.7331848144531
2026-06-22 10:11:00-04:00,,351.8999938964844,378.55499267578125
2026-06-22 10:12:00-04:00,,351.3999938964844,378.30999755859375
2026-06-22 10:13:00-04:00,,350.25,378.0950012207031
2026-06-22 10:14:00-04:00,,349.4700012207031,377.6499938964844
2026-06-22 10:15:00-04:00,,349.9849853515625,376.9012145996094
2026-06-22 10:16:00-04:00,,350.114990234375,376.5450134277344
2026-06-22 10:17:00-04:00,,349.8349914550781,376.05999755859375
2026-06-22 10:18:00-04:00,,350.02020263671875,376.239990234375
2026-06-22 10:19:00-04:00,,349.2900085449219,375.79998779296875
2026-06-22 10:20:00-04:00,,349.3550109863281,375.7200012207031
2026-06-22 10:21:00-04:00,,349.3500061035156,375.80999755859375
2026-06-22 10:22:00-04:00,,349.6050109863281,375.6991882324219
2026-06-22 10:23:00-04:00,,349.1700134277344,375.818115234375
2026-06-22 10:24:00-04:00,,348.67999267578125,375.43499755859375
2026-06-22 10:25:00-04:00,,348.80999755859375,375.2950134277344
2026-06-22 10:26:00-04:00,,348.7200012207031,374.7601013183594
2026-06-22 10:27:00-04:00,,348.0,374.19000244140625
2026-06-22 10:28:00-04:00,,348.0289001464844,373.8900146484375
2026-06-22 10:29:00-04:00,,348.2427062988281,373.6300048828125
2026-06-22 10:30:00-04:00,,347.9299011230469,373.0574951171875
2026-06-22 10:31:00-04:00,,347.45001220703125,373.2550048828125
2026-06-22 10:32:00-04:00,,347.5400085449219,373.8599853515625
2026-06-22 10:33:00-04:00,,347.2099914550781,373.6650085449219
2026-06-22 10:34:00-04:00,,347.3999938964844,373.6549987792969
2026-06-22 10:35:00-04:00,,348.07501220703125,374.0
2026-06-22 10:36:00-04:00,,348.2344970703125,373.5400085449219
2026-06-22 10:37:00-04:00,,348.0199890136719,373.2900085449219
2026-06-22 10:38:00-04:00,,348.1050109863281,373.4800109863281
2026-06-22 10:39:00-04:00,,348.3799133300781,373.8800964355469
2026-06-22 10:40:00-04:00,,348.2900085449219,373.94000244140625
2026-06-22 10:41:00-04:00,,347.7200012207031,374.30999755859375
2026-06-22 10:42:00-04:00,,347.3599853515625,374.2799987792969
2026-06-22 10:43:00-04:00,,347.2300109863281,374.06500244140625
2026-06-22 10:44:00-04:00,,346.9849853515625,373.94000244140625
2026-06-22 10:45:00-04:00,,346.57000732421875,374.1300048828125
2026-06-22 10:46:00-04:00,,346.7149963378906,373.875
2026-06-22 10:47:00-04:00,,346.1499938964844,373.92999267578125
2026-06-22 10:48:00-04:00,,346.239990234375,373.5899963378906
2026-06-22 10:49:00-04:00,,346.6199951171875,373.2099914550781
2026-06-22 10:50:00-04:00,,345.8299865722656,373.0199890136719
2026-06-22 10:51:00-04:00,,345.57000732421875,372.6000061035156
2026-06-22 10:52:00-04:00,,345.42999267578125,372.41461181640625
2026-06-22 10:53:00-04:00,,345.4150085449219,372.2900085449219
2026-06-22 10:54:00-04:00,,344.8500061035156,371.94000244140625
2026-06-22 10:55:00-04:00,,344.3500061035156,371.80999755859375
2026-06-22 10:56:00-04:00,,344.239990234375,372.010009765625
2026-06-22 10:57:00-04:00,,344.6600036621094,372.5799865722656
2026-06-22 10:58:00-04:00,,344.80999755859375,372.3699951171875
2026-06-22 10:59:00-04:00,,344.67498779296875,372.2349853515625
2026-06-22 11:00:00-04:00,,344.2799987792969,372.8999938964844
2026-06-22 11:01:00-04:00,,344.2099914550781,372.67498779296875
2026-06-22 11:02:00-04:00,,344.07000732421875,372.3409118652344
2026-06-22 11:03:00-04:00,,343.43499755859375,372.2749938964844
2026-06-22 11:04:00-04:00,,343.3699951171875,372.135009765625
2026-06-22 11:05:00-04:00,,342.70001220703125,371.885009765625
2026-06-22 11:06:00-04:00,,342.1300048828125,371.55499267578125
2026-06-22 11:07:00-04:00,,342.6400146484375,371.6499938964844
2026-06-22 11:08:00-04:00,,342.56500244140625,371.6094970703125
2026-06-22 11:09:00-04:00,,342.82000732421875,371.489990234375
2026-06-22 11:10:00-04:00,,343.0469970703125,371.2099914550781
2026-06-22 11:11:00-04:00,,342.760009765625,371.4150085449219
2026-06-22 11:12:00-04:00,,342.9884033203125,371.6400146484375
2026-06-22 11:13:00-04:00,,342.59271240234375,371.7799987792969
2026-06-22 11:14:00-04:00,,342.364990234375,371.29998779296875
2026-06-22 11:15:00-04:00,,341.6549987792969,371.32000732421875
2026-06-22 11:16:00-04:00,,341.5150146484375,371.17999267578125
2026-06-22 11:17:00-04:00,,341.6001892089844,371.25
2026-06-22 11:18:00-04:00,,341.0849914550781,371.125
2026-06-22 11:19:00-04:00,,341.3200988769531,371.1449890136719
2026-06-22 11:20:00-04:00,,341.8599853515625,370.9100036621094
2026-06-22 11:21:00-04:00,,342.864990234375,370.6099853515625
2026-06-22 11:22:00-04:00,,343.19000244140625,370.69000244140625
2026-06-22 11:23:00-04:00,,343.2300109863281,370.82000732421875
